Id,date,TotalSteps,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalIntensity,avg_hr,max_hr,min_hr,hr_std,hr_range,TotalMinutesAsleep,TotalTimeInBed,sleep_hours,sleep_efficiency,mood_score,productivity_score
3977333714,2016-05-11,746,52,4,0,9,13,290.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,6.316730202430248,4.910416666666666
4020332650,2016-04-12,8539,3654,4,15,331,712,374.0,79.3491139721602,133.0,49.0,16.70670951622076,84.0,501.0,541.0,8.35,0.9260628465804066,5.813441391303132,5.197916666666666
4020332650,2016-04-14,108,2011,0,0,3,1437,3.0,90.70096685082873,133.0,65.0,14.542208391820383,68.0,,,7.216666666666667,0.9426385708997683,4.168437825084883,2.7104166666666667
4020332650,2016-04-15,1882,2951,36,18,87,1299,231.0,92.92564172832739,191.0,51.0,24.095608394548247,140.0,,,7.216666666666667,0.9426385708997683,5.835611180261462,5.902083333333332
4020332650,2016-04-16,1982,3051,65,21,55,1222,292.0,100.90332042707966,143.0,62.0,20.47741137061041,81.0,77.0,77.0,1.2833333333333334,1.0,4.619129990440616,5.561805555555556
4020332650,2016-04-17,16,1990,0,0,2,1438,2.0,98.82608695652173,116.0,66.0,17.32471587216226,50.0,,,7.216666666666667,0.9426385708997683,4.157279120674099,2.7090277777777776
4020332650,2016-04-18,62,1995,0,0,2,1438,2.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.170896869096915,2.7090277777777776
4020332650,2016-05-02,475,2207,0,11,31,1350,53.0,90.300934243622,123.0,66.0,11.63163989926096,57.0,,,7.216666666666667,0.9426385708997683,4.304096522227424,3.4423611111111114
4020332650,2016-05-03,4496,2828,0,0,174,950,174.0,77.8770095559303,127.0,52.0,11.725384173686543,75.0,322.0,332.0,5.366666666666666,0.9698795180722891,4.076934829523974,2.6930555555555555
4020332650,2016-05-04,10252,3879,13,46,346,531,477.0,83.4561661803678,147.0,49.0,16.474221534299144,98.0,478.0,536.0,7.966666666666667,0.8917910447761194,6.238601534010913,7.527777777777778
4020332650,2016-05-05,11728,3429,38,42,196,916,394.0,85.57474310689543,126.0,49.0,14.171129634388606,77.0,226.0,248.0,3.7666666666666666,0.9112903225806451,4.936232770135767,6.584722222222222
4020332650,2016-05-06,4369,2704,0,0,177,855,177.0,75.64283228276422,116.0,50.0,12.314605821970984,66.0,385.0,408.0,6.416666666666667,0.9436274509803921,4.638524608066449,3.21875
4020332650,2016-05-07,6132,2975,0,0,184,1256,184.0,89.09170410302485,117.0,64.0,6.4150063350552635,53.0,,,7.216666666666667,0.9426385708997683,4.490347444591173,2.9618055555555554
4020332650,2016-05-08,5862,3089,0,0,263,775,263.0,78.0410612388964,131.0,51.0,13.871358475256507,80.0,364.0,402.0,6.066666666666666,0.9054726368159204,4.550493767086602,3.198611111111111
4020332650,2016-05-09,4556,2785,3,5,173,1225,192.0,86.66172595520422,155.0,55.0,12.015565049717532,100.0,,,7.216666666666667,0.9426385708997683,4.600372434856299,3.4493055555555556
4020332650,2016-05-10,5546,2926,0,0,206,774,206.0,72.61970379024775,142.0,46.0,15.6505703615165,96.0,442.0,494.0,7.366666666666666,0.8947368421052632,5.102711511488236,3.6875
4020332650,2016-05-11,3689,2645,2,8,134,1296,156.0,91.23313239044748,133.0,64.0,8.83769378247457,69.0,,,7.216666666666667,0.9426385708997683,4.484913411005735,3.4618055555555562
4020332650,2016-05-12,590,1120,0,0,21,721,11.0,94.26967370441459,125.0,70.0,10.858500509868895,55.0,,,7.216666666666667,0.9426385708997683,5.1828690424840085,3.704861111111111
4057192912,2016-04-12,5394,2286,0,0,164,1276,173.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.395896869096915,2.9340277777777777
4057192912,2016-04-13,5974,2306,0,0,160,1280,160.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.390341313541359,2.9284722222222226
4057192912,2016-04-15,3984,1527,3,6,88,873,107.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,5.080619091319138,3.9937500000000004
4319703577,2016-04-12,7753,2115,0,0,0,1440,0.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.168119091319137,2.70625
4319703577,2016-04-13,8204,2135,8,15,96,1234,150.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.7875635357635815,4.270138888888889
4319703577,2016-04-14,10210,2302,1,9,339,589,360.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,535.0,557.0,8.916666666666666,0.9605026929982047,6.1533443245286845,5.081250000000001
4319703577,2016-04-15,5664,1985,0,0,228,752,228.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,465.0,491.0,7.75,0.9470468431771895,5.361416252485447,3.8618055555555553
4319703577,2016-04-16,4744,1884,0,0,194,724,194.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,506.0,522.0,8.433333333333334,0.9693486590038314,5.721565290534311,4.156944444444444
4319703577,2016-04-17,29,1464,0,0,3,1363,3.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.275063535763581,2.8131944444444446
4319703577,2016-04-18,2276,1632,1,9,58,824,79.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,515.0,551.0,8.583333333333334,0.9346642468239564,5.655283656132214,4.629861111111111
4319703577,2016-04-19,8925,2200,0,0,311,604,311.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,461.0,498.0,7.683333333333334,0.9257028112449799,5.516461109442126,4.042361111111111
4319703577,2016-04-20,8954,2220,0,18,306,671,342.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,523.0,543.0,8.716666666666667,0.9631675874769797,5.912953663451904,5.336805555555556
4319703577,2016-04-21,3702,1792,0,0,34,1265,34.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,59.0,65.0,0.9833333333333333,0.9076923076923077,1.649145050333899,0.6118055555555556
4319703577,2016-04-22,4500,1886,1,19,176,709,217.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,533.0,550.0,8.883333333333333,0.9690909090909091,5.980682540621388,5.457638888888888
4319703577,2016-04-23,4935,1945,0,0,233,546,233.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,692.0,722.0,11.533333333333333,0.9584487534626038,7.314137607215305,5.566666666666666
4319703577,2016-04-24,4081,1880,1,5,191,692,204.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,467.0,501.0,7.783333333333333,0.9321357285429142,5.486088471184505,4.290972222222222
4319703577,2016-04-25,9259,2314,0,8,390,544,406.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,488.0,506.0,8.133333333333333,0.9644268774703557,5.835393509000834,4.738888888888889
4319703577,2016-04-26,9899,2236,8,21,288,649,354.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,505.0,516.0,8.416666666666666,0.9786821705426356,6.161107135406447,5.865972222222222
4319703577,2016-04-27,10780,2324,6,47,300,680,412.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,286.0,307.0,4.766666666666667,0.9315960912052117,4.390757167180136,5.787500000000001
4319703577,2016-04-28,10817,2367,13,8,359,552,414.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,497.0,522.0,8.283333333333333,0.9521072796934866,6.419254466779521,5.50625
4319703577,2016-04-29,7990,2175,6,18,289,624,343.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,523.0,546.0,8.716666666666667,0.9578754578754579,6.222939311628161,5.735416666666666
4319703577,2016-04-30,8221,2092,6,38,196,695,290.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,490.0,516.0,8.166666666666666,0.9496124031007752,5.875440145742365,6.541666666666666
4319703577,2016-05-01,1251,1593,0,0,67,836,67.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,484.0,500.0,8.066666666666666,0.968,5.404244409308258,3.863888888888889
4319703577,2016-05-02,9261,2270,0,11,344,585,366.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,478.0,506.0,7.966666666666667,0.9446640316205533,5.685769552039922,4.786111111111111
4319703577,2016-05-03,9648,2235,8,26,287,669,363.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,474.0,512.0,7.9,0.92578125,5.854386770419369,5.9222222222222225
4319703577,2016-05-04,10429,2282,8,13,313,1106,363.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.9653413135413595,4.336805555555555
4319703577,2016-05-05,13658,2530,27,34,328,957,477.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,5.96395242465247,6.7659722222222225
4319703577,2016-05-06,9524,2266,6,11,314,692,354.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,450.0,491.0,7.5,0.9164969450101833,5.554824687651774,4.795833333333333
4319703577,2016-05-07,7937,2158,3,28,279,586,344.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,507.0,530.0,8.45,0.9566037735849057,6.032778738448719,6.0770833333333325
4319703577,2016-05-08,3672,1792,0,0,153,603,153.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,602.0,638.0,10.033333333333333,0.9435736677115988,6.563845854797634,4.925
4319703577,2016-05-09,10378,2345,2,14,374,490,408.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,535.0,565.0,8.916666666666666,0.9469026548672567,6.318910953064403,5.552083333333333
4319703577,2016-05-10,9487,2260,3,12,329,555,362.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,487.0,517.0,8.116666666666667,0.941972920696325,5.91537010778236,5.10625
4319703577,2016-05-11,9129,2232,3,18,311,574,356.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,529.0,558.0,8.816666666666666,0.9480286738351255,6.201286972032271,5.675694444444445
4319703577,2016-05-12,17,257,0,0,2,0,2.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,302.0,321.0,5.033333333333333,0.940809968847352,5.211082155933386,3.8875
4388161847,2016-04-12,10122,2955,0,0,0,1440,0.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.168119091319137,2.70625
4388161847,2016-04-13,10993,3092,1,14,150,1275,181.0,67.04312865497076,130.0,45.0,14.162440490958463,85.0,,,7.216666666666667,0.9426385708997683,4.4367160144128235,3.7687500000000003
4388161847,2016-04-14,8863,2998,10,35,219,945,319.0,68.43871753246754,132.0,48.0,14.184303225578475,84.0,,,7.216666666666667,0.9426385708997683,5.269954387789903,5.89375
4388161847,2016-04-15,8758,3066,0,0,299,837,299.0,67.47093970668115,127.0,44.0,13.633701709057677,83.0,499.0,526.0,8.316666666666666,0.9486692015209125,5.493046277770313,3.9562499999999994
4388161847,2016-04-16,6580,3073,6,9,253,609,289.0,75.47658862876254,142.0,56.0,10.287697734440876,86.0,426.0,448.0,7.1,0.9508928571428571,5.5499015488199746,4.6499999999999995
4388161847,2016-04-17,4660,2572,0,0,201,721,201.0,66.39134502923977,113.0,49.0,8.696562402996703,64.0,619.0,641.0,10.316666666666666,0.9656786271450858,6.580960736580746,4.867361111111111
4388161847,2016-04-18,11009,3274,27,8,239,1017,336.0,81.49099490746491,176.0,50.0,26.51873847540271,126.0,99.0,104.0,1.65,0.9519230769230769,3.422636952009732,3.150694444444444
4388161847,2016-04-19,10181,3015,20,16,249,704,341.0,65.5324563295234,136.0,46.0,13.577948874455041,90.0,329.0,338.0,5.483333333333333,0.9733727810650887,5.296483425822171,5.0784722222222225
4388161847,2016-04-20,10553,3083,19,42,228,696,369.0,65.40125868055556,149.0,46.0,12.680283828900524,103.0,421.0,451.0,7.016666666666667,0.9334811529933481,5.901370718249474,7.053472222222221
4388161847,2016-04-21,10055,3069,7,12,272,853,317.0,63.099279119767296,146.0,42.0,13.234841339564841,104.0,442.0,458.0,7.366666666666666,0.9650655021834061,5.365176781606584,4.633333333333334
4388161847,2016-04-22,12139,3544,77,25,220,945,501.0,73.27719923266649,149.0,49.0,15.380257238574506,100.0,82.0,85.0,1.3666666666666667,0.9647058823529412,5.519504984661607,6.866666666666666
4388161847,2016-04-23,13236,3306,58,5,215,749,399.0,67.08074201158053,158.0,44.0,18.094491930015447,114.0,478.0,501.0,7.966666666666667,0.9540918163672655,7.868268495682759,7.447222222222222
4388161847,2016-04-24,10243,2885,14,8,239,584,297.0,62.10169687175343,139.0,44.0,10.159938969013258,95.0,552.0,595.0,9.2,0.9277310924369748,6.814559539458152,5.861111111111112
4388161847,2016-04-25,12961,3288,11,31,301,1054,396.0,67.51205052197449,150.0,45.0,13.656574015023523,105.0,,,7.216666666666667,0.9426385708997683,5.162603450819672,5.575694444444444
4388161847,2016-04-26,9461,2929,14,23,224,673,312.0,62.51359843970094,128.0,42.0,10.682037835274738,86.0,319.0,346.0,5.316666666666666,0.9219653179190751,4.982219598970573,5.114583333333334
4388161847,2016-04-27,11193,3074,11,48,241,684,370.0,62.120521869318786,153.0,42.0,11.947215332825706,111.0,439.0,500.0,7.316666666666666,0.878,5.664611685595601,7.071527777777778
4388161847,2016-04-28,10074,2969,19,9,234,878,309.0,62.32648343180067,131.0,41.0,12.976279327741379,90.0,428.0,458.0,7.133333333333334,0.9344978165938864,5.699103172818861,5.011111111111111
4388161847,2016-04-29,9232,2979,13,16,236,1175,307.0,66.10588863666712,133.0,44.0,10.37082882832519,89.0,,,7.216666666666667,0.9426385708997683,5.097596796573409,4.685416666666667
4388161847,2016-04-30,12533,3283,14,43,300,537,428.0,64.22769296925392,113.0,45.0,12.628506186711304,68.0,409.0,430.0,6.816666666666666,0.9511627906976744,5.844330070678078,6.977083333333334
4388161847,2016-05-01,10255,2926,12,15,241,579,307.0,60.02217947267172,105.0,39.0,11.644935934278978,66.0,547.0,597.0,9.116666666666667,0.916247906197655,6.679705948231036,6.114583333333333
4388161847,2016-05-02,10096,3147,33,4,204,935,311.0,66.39496105160661,180.0,43.0,19.411422653804138,137.0,368.0,376.0,6.133333333333334,0.9787234042553191,5.787437801935416,5.0569444444444445
4388161847,2016-05-03,12727,3290,18,18,306,984,396.0,66.62235142118863,135.0,44.0,13.665153393348703,91.0,,,7.216666666666667,0.9426385708997683,5.551452424652471,5.339583333333334
4388161847,2016-05-04,12375,3162,35,21,251,632,398.0,61.94766681203663,126.0,42.0,12.826594333536848,84.0,390.0,414.0,6.5,0.9420289855072463,6.438658930994057,6.670833333333333
4388161847,2016-05-05,9603,2899,12,39,199,896,313.0,61.041297935103245,123.0,42.0,12.644154424330749,81.0,942.0,990.0,15.7,0.9515151515151515,9.149112167200824,9.47638888888889
4388161847,2016-05-06,13175,3425,33,45,262,1100,451.0,69.07669760625305,151.0,47.0,14.378657665114407,104.0,,,7.216666666666667,0.9426385708997683,6.012177640904982,7.511805555555556
4388161847,2016-05-07,22770,4022,120,56,260,508,732.0,66.62712040795088,153.0,41.0,16.609366095434932,112.0,472.0,496.0,7.866666666666666,0.9516129032258065,10.0,10.0
4388161847,2016-05-08,17298,3934,107,38,178,576,575.0,76.78011037766476,171.0,43.0,32.725678626875755,128.0,529.0,541.0,8.816666666666666,0.977818853974122,10.0,10.0
4388161847,2016-05-09,10218,3013,6,19,258,1020,314.0,64.05171717171717,140.0,44.0,11.987579670358302,96.0,62.0,65.0,1.0333333333333334,0.9538461538461539,2.3162594607938662,2.359722222222222
4388161847,2016-05-10,10299,3061,13,14,267,648,334.0,61.22121701669359,121.0,41.0,12.241306828708817,80.0,354.0,375.0,5.9,0.944,5.242437913393755,4.8125
4388161847,2016-05-11,10201,2954,8,18,256,858,316.0,59.97196611014204,125.0,40.0,11.786198657777472,85.0,469.0,494.0,7.816666666666666,0.9493927125506073,5.589060373516412,5.184027777777778
4388161847,2016-05-12,3369,1623,0,0,108,825,101.0,60.24690976514215,136.0,44.0,10.558817657476983,92.0,,,7.216666666666667,0.9426385708997683,5.040610943093568,3.560416666666667
4445114986,2016-04-12,3276,2113,0,0,196,787,216.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,429.0,457.0,7.15,0.9387308533916849,5.041989151588831,3.5881944444444445
4445114986,2016-04-13,2961,2095,0,0,194,840,194.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,370.0,406.0,6.166666666666667,0.9113300492610837,4.510768903013785,3.145833333333333
4445114986,2016-04-14,3974,2194,0,0,231,717,231.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,441.0,492.0,7.35,0.8963414634146342,5.1843219838340024,3.760416666666666
4445114986,2016-04-15,7198,2496,0,0,350,711,350.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,337.0,379.0,5.616666666666666,0.8891820580474934,4.427162578466862,3.1187500000000004
4445114986,2016-04-16,3945,2180,0,0,225,716,225.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,462.0,499.0,7.7,0.9258517034068137,5.368346112715071,3.8930555555555557
4445114986,2016-04-17,2268,1933,0,0,114,1219,114.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,98.0,107.0,1.6333333333333333,0.9158878504672897,2.00560448199777,0.9194444444444444
4445114986,2016-04-18,6155,2248,25,6,162,1247,249.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,5.47784131354136,4.696527777777778
4445114986,2016-04-19,2064,1954,0,0,121,895,121.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,388.0,424.0,6.466666666666667,0.9150943396226415,4.569394304486455,3.1819444444444445
4445114986,2016-04-20,2072,1974,0,0,137,841,137.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,439.0,462.0,7.316666666666666,0.9502164502164502,5.051391415080263,3.5756944444444443
4445114986,2016-04-21,3809,2150,0,0,215,756,215.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,436.0,469.0,7.266666666666667,0.929637526652452,5.126993047071819,3.6749999999999994
4445114986,2016-04-22,6831,2432,0,0,317,706,317.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,388.0,417.0,6.466666666666667,0.9304556354916067,4.847255600355419,3.4444444444444446
4445114986,2016-04-23,4363,2149,0,0,201,1239,201.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.447285757985804,2.9854166666666666
4445114986,2016-04-24,5002,2247,0,0,244,1196,244.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,,,7.216666666666667,0.9426385708997683,4.507007980208026,3.0451388888888884
4445114986,2016-04-25,3385,2070,0,0,179,916,179.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,328.0,345.0,5.466666666666667,0.9507246376811594,4.1383579358783065,2.7777777777777777
4445114986,2016-04-26,6326,2291,29,1,180,839,269.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,353.0,391.0,5.883333333333334,0.9028132992327366,5.588016041874328,4.707638888888889
4445114986,2016-04-27,7243,2361,32,1,194,839,292.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,332.0,374.0,5.533333333333333,0.8877005347593583,5.544778277400949,4.743055555555555
4445114986,2016-04-28,4493,2203,0,0,236,762,236.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,419.0,442.0,6.983333333333333,0.9479638009049773,5.013027654657679,3.5604166666666663
4445114986,2016-04-29,4676,2196,0,0,226,1106,226.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,106.0,108.0,1.7666666666666666,0.9814814814814815,2.286475890789739,1.1263888888888887
4445114986,2016-04-30,6222,2363,0,0,290,797,290.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,322.0,353.0,5.366666666666666,0.9121813031161473,4.221342379091071,2.905555555555556
4445114986,2016-05-01,5232,2246,0,0,240,741,240.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,439.0,459.0,7.316666666666666,0.9564270152505446,5.196490869003246,3.7145833333333336
4445114986,2016-05-02,6910,2336,27,4,200,667,289.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,502.0,542.0,8.366666666666667,0.9261992619926199,6.853415893523099,5.933333333333334
4445114986,2016-05-03,7502,2421,30,2,233,725,327.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,417.0,450.0,6.95,0.9266666666666666,6.278536075974924,5.377083333333333
4445114986,2016-05-04,2923,2070,0,0,180,897,180.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,337.0,363.0,5.616666666666666,0.928374655647383,4.208021842733418,2.8604166666666666
4445114986,2016-05-05,3800,2120,2,6,185,734,203.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,462.0,513.0,7.7,0.9005847953216374,5.401412537963228,4.3125
4445114986,2016-05-06,4514,2211,0,0,229,809,229.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,374.0,402.0,6.233333333333333,0.9303482587064676,4.602009334681392,3.213888888888889
4445114986,2016-05-07,5183,2123,26,4,108,866,194.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,401.0,436.0,6.683333333333334,0.9197247706422018,5.792427513283793,4.970138888888888
4445114986,2016-05-08,7303,2423,0,8,308,733,324.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,361.0,391.0,6.016666666666667,0.9232736572890026,4.605698622152816,3.682638888888889
4445114986,2016-05-09,5275,2281,0,0,266,641,266.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,457.0,533.0,7.616666666666666,0.8574108818011257,5.367613624442717,3.9659722222222222
4445114986,2016-05-10,3915,2181,0,0,231,783,231.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,405.0,426.0,6.75,0.9507042253521126,4.884518079104814,3.4437499999999996
4445114986,2016-05-11,9105,2499,34,22,232,622,378.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,499.0,530.0,8.316666666666666,0.9415094339622642,7.201017732159411,7.365972222222221
4445114986,2016-05-12,768,1212,0,0,58,380,51.0,78.6332321970373,135.0,53.0,13.665153393348703,83.0,483.0,501.0,8.05,0.9640718562874252,6.02635793226235,4.490972222222222
4558609924,2016-04-12,5135,1909,0,0,318,1122,379.0,76.70115399920414,104.0,57.0,7.46462160757371,47.0,,,7.216666666666667,0.9426385708997683,4.659735675977518,3.147916666666667
4558609924,2016-04-13,4978,1722,19,7,127,1287,198.0,85.10215664018162,144.0,64.0,11.920732671013097,80.0,,,7.216666666666667,0.9426385708997683,5.181491896100974,4.363194444444444
4558609924,2016-04-14,6799,1922,0,0,279,1161,279.0,81.55655599324704,108.0,56.0,8.988357054857007,52.0,,,7.216666666666667,0.9426385708997683,4.5875468027340505,3.09375
4558609924,2016-04-15,7795,2121,17,30,262,1131,373.0,90.86349049617378,146.0,58.0,17.107078775760197,88.0,,,7.216666666666667,0.9426385708997683,5.292657257473074,5.746527777777779
4558609924,2016-04-16,7289,1997,8,12,308,1112,356.0,76.29632320883593,135.0,55.0,9.359151697182254,80.0,,,7.216666666666667,0.9426385708997683,4.985352127344963,4.272916666666667
4558609924,2016-04-17,9634,2117,7,19,304,1110,363.0,83.2046897899365,136.0,57.0,9.257761115341932,79.0,,,7.216666666666667,0.9426385708997683,4.947417397654845,4.6090277777777775
4558609924,2016-04-18,8940,2116,14,15,331,1080,403.0,80.4574690464705,141.0,55.0,10.243619016268841,86.0,,,7.216666666666667,0.9426385708997683,5.272202906050939,4.8173611111111105
4558609924,2016-04-19,5401,1876,1,9,248,1182,269.0,83.0984677782785,132.0,61.0,8.004984496038094,71.0,,,7.216666666666667,0.9426385708997683,4.610979845751765,3.620138888888889
4558609924,2016-04-20,4803,1788,0,0,222,1218,222.0,76.92327166504381,110.0,57.0,8.66508571044209,53.0,,,7.216666666666667,0.9426385708997683,4.511728768204703,3.0145833333333334
4558609924,2016-04-21,13743,2486,6,21,432,844,492.0,85.66238718698361,121.0,54.0,13.894975377945114,67.0,126.0,137.0,2.1,0.9197080291970803,2.983372540982536,3.115277777777778
4558609924,2016-04-22,9601,2094,20,25,273,1122,383.0,82.56045881790665,140.0,57.0,11.29837736505861,83.0,,,7.216666666666667,0.9426385708997683,5.456241777318105,5.647916666666667
4558609924,2016-04-23,6890,2085,5,5,308,1122,333.0,85.85146641438033,133.0,60.0,11.285712430163839,73.0,,,7.216666666666667,0.9426385708997683,4.8313255986970445,3.7034722222222225
4558609924,2016-04-24,8563,2173,0,0,395,1045,395.0,83.96923312413898,121.0,58.0,9.209615969743671,63.0,,,7.216666666666667,0.9426385708997683,4.746488225716165,3.2548611111111114
4558609924,2016-04-25,8095,2225,18,10,340,993,414.0,82.49422222222222,163.0,55.0,14.99655353633275,108.0,,,7.216666666666667,0.9426385708997683,5.5332770365490225,4.882638888888889
4558609924,2016-04-26,9148,2223,12,41,283,1062,401.0,91.335402888379,148.0,59.0,15.5918234122708,89.0,103.0,121.0,1.7166666666666666,0.8512396694214877,2.687551987188529,4.113194444444445
4558609924,2016-04-27,9557,2098,27,14,312,1087,421.0,84.5569756698491,122.0,60.0,10.982256239161229,62.0,,,7.216666666666667,0.9426385708997683,5.798664751708415,5.4743055555555555
4558609924,2016-04-28,9451,2185,1,11,367,985,392.0,85.64209429538943,133.0,59.0,12.474094428028286,74.0,,,7.216666666666667,0.9426385708997683,4.847757839094879,4.004861111111111
4558609924,2016-04-29,7833,1918,15,29,197,1096,300.0,80.55509145902347,139.0,53.0,15.686759632282522,86.0,171.0,179.0,2.85,0.9553072625698324,3.3648877927714773,3.990972222222222
4558609924,2016-04-30,10319,2105,7,29,293,1111,372.0,79.18702506521493,134.0,53.0,13.451771567742966,81.0,,,7.216666666666667,0.9426385708997683,4.917737017548486,5.163194444444445
4558609924,2016-05-01,3428,1692,0,0,190,1121,190.0,70.84190403364558,127.0,53.0,10.081638598603572,74.0,115.0,129.0,1.9166666666666667,0.8914728682170543,2.2633094527052515,1.1618055555555555
4558609924,2016-05-02,7891,2066,0,0,383,1057,383.0,78.66975261799969,108.0,55.0,9.366770880938672,53.0,,,7.216666666666667,0.9426385708997683,4.7283367348029115,3.2381944444444444
4558609924,2016-05-03,5267,1953,21,10,237,1172,320.0,82.52032630863359,148.0,52.0,20.377894775656813,96.0,,,7.216666666666667,0.9426385708997683,5.393929750559996,4.800694444444444
4558609924,2016-05-04,5232,1842,0,0,252,1188,252.0,76.8313704496788,127.0,54.0,8.87674786729,73.0,,,7.216666666666667,0.9426385708997683,4.551178139551644,3.0562500000000004
4558609924,2016-05-05,10611,2262,14,8,370,1048,428.0,81.93927185914653,130.0,48.0,12.707893851123588,82.0,,,7.216666666666667,0.9426385708997683,5.300658682373054,4.472916666666667
4558609924,2016-05-06,3755,1722,0,0,202,1238,202.0,71.94897771228587,110.0,51.0,9.892987352265258,59.0,,,7.216666666666667,0.9426385708997683,4.472287974439317,2.9868055555555557
4558609924,2016-05-07,8237,1973,23,16,233,1116,334.0,76.24857300681275,116.0,54.0,11.018404379580993,62.0,,,7.216666666666667,0.9426385708997683,5.591469291760599,5.322916666666667
4558609924,2016-05-08,6543,2666,66,35,238,1019,506.0,104.87147199305254,199.0,45.0,25.127634714930256,154.0,123.0,134.0,2.05,0.917910447761194,5.1877813220346125,6.964583333333334
4558609924,2016-05-09,11451,2223,6,30,339,1065,417.0,79.37543278639168,110.0,54.0,10.619941065896375,56.0,,,7.216666666666667,0.9426385708997683,4.956822527165469,5.227083333333333
4558609924,2016-05-10,6435,1889,11,18,220,1191,289.0,75.78962353685543,147.0,50.0,15.27198024763235,97.0,,,7.216666666666667,0.9426385708997683,4.965552239403233,4.663194444444445
